Migrant region one year ago code,Migrant region one year ago label,Migration Region (outflow) (3 categories) code,Migration Region (outflow) (3 categories) label,Ethnic group (6 categories) code,Ethnic group (6 categories) label,National Statistics Socio-economic Classification (NS-SeC) (10 categories) code,National Statistics Socio-economic Classification (NS-SeC) (10 categories) label,Count
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,2
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,1
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,5
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,48
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,-8,Does not apply,260
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",395
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",477
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,3,L7: Intermediate occupations,249
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,4,L8 and L9: Small employers and own account workers,199
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,5,L10 and L11: Lower supervisory and technical occupations,86
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,6,L12: Semi-routine occupations,225
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,7,L13: Routine occupations,193
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,85
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",4,White,9,L15: Full-time students,964
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,-8,Does not apply,8
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",9
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",4
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,3,L7: Intermediate occupations,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,4,L8 and L9: Small employers and own account workers,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,0
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,6,L12: Semi-routine occupations,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,7,L13: Routine occupations,1
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,3
E12000006,East of England,2,"Outflow: moved out of the associated area, but within England and Wales",5,Other ethnic group,9,L15: Full-time students,14
E12000007,London,-8,Does not apply,-8,Does not apply,-8,Does not apply,0
E12000007,London,-8,Does not apply,-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000007,London,-8,Does not apply,-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000007,London,-8,Does not apply,-8,Does not apply,3,L7: Intermediate occupations,0
E12000007,London,-8,Does not apply,-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000007,London,-8,Does not apply,-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000007,London,-8,Does not apply,-8,Does not apply,6,L12: Semi-routine occupations,0
E12000007,London,-8,Does not apply,-8,Does not apply,7,L13: Routine occupations,0
E12000007,London,-8,Does not apply,-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000007,London,-8,Does not apply,-8,Does not apply,9,L15: Full-time students,0
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,28582
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",27838
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",24007
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,9299
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,8928
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,4199
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,10719
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,9153
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,13195
E12000007,London,-8,Does not apply,1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,21156
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,18841
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",7019
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",11456
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,5890
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,4497
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,2408
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,7911
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,6941
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,7416
E12000007,London,-8,Does not apply,2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,10261
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,-8,Does not apply,15400
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",8597
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",9382
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,2951
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,3082
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,1480
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,2598
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,3765
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,2451
E12000007,London,-8,Does not apply,3,Mixed or Multiple ethnic groups,9,L15: Full-time students,6908
E12000007,London,-8,Does not apply,4,White,-8,Does not apply,48261
E12000007,London,-8,Does not apply,4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",116367
E12000007,London,-8,Does not apply,4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",115901
E12000007,London,-8,Does not apply,4,White,3,L7: Intermediate occupations,33024
E12000007,London,-8,Does not apply,4,White,4,L8 and L9: Small employers and own account workers,48830
E12000007,London,-8,Does not apply,4,White,5,L10 and L11: Lower supervisory and technical occupations,16828
E12000007,London,-8,Does not apply,4,White,6,L12: Semi-routine occupations,22219
E12000007,London,-8,Does not apply,4,White,7,L13: Routine occupations,30850
E12000007,London,-8,Does not apply,4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,15090
